Calories,Protein,Fat,Carbs,Sugar,Fiber,Sodium,Cholesterol,Glycemic_Index,Water_Content,Serving_Size,Meal_Type,Preparation_Method,Is_Vegan,Is_Gluten_Free,Food_Name,Food_Name_encoded
0.0695419656690317,0.014403636234659,0.0068616710744892,0.568716884859973,0.6023221029092838,0.4635536101172415,0.000419325945209,0.0,0.5635395744965501,0.6499047401765339,120.69534506995426,snack,raw,True,True,Banana,1
0.6314973585738454,0.3337237548550892,0.4174894898721044,0.7700609866247824,0.2402224791802273,0.3243523786095656,0.7363188528008846,0.3051908800043275,0.8317878395918838,0.2049689762862648,188.39026182930613,breakfast,grilled,False,False,Pizza,6
0.6003501389015587,0.1961830833196197,0.2606441626373923,0.7175497452488158,0.1675189855179284,0.7014365035812304,0.0472519288874617,0.1264789829466947,0.8711535001868501,0.2166133091284163,157.8633627809486,dinner,fried,False,False,Pasta,5
0.5908666128687257,0.2951092615162111,0.419772322098308,0.7890679977784902,0.134524991149206,0.760856444521382,0.0259033633199839,0.0818683114144881,0.7374941947470807,0.300465225028196,134.43241130828753,breakfast,raw,False,False,Pasta,5
0.6869895656697896,0.5439490148979745,0.7950968986737738,0.560479572596653,0.2888695284347778,0.2133546001630186,0.9986523384174486,0.5060537961562354,0.7493183095313093,0.2551826312022447,181.737033353736,breakfast,fried,False,False,Burger,2
0.4788278652208665,0.1129443313074703,0.341993575386003,0.6353532910261362,0.563302127366229,0.2838286251764463,0.3786878539392363,0.2531671753782568,0.7795344742681908,0.082204878802665,86.12674266863573,breakfast,raw,False,False,Donut,3
0.3217457464896095,0.0344992496619569,0.3762163764598493,0.578988854608134,0.6228023053306041,0.1084782731378596,0.1011912696322194,0.384576705638555,0.6201922566276414,0.4303545654628696,103.02475750989842,dinner,raw,False,True,Ice Cream,4
0.5122132832290294,0.4964361891825266,0.5859708229474991,0.825684521256326,0.234590948668949,0.3626717398056401,0.853838401593407,0.2816083086483523,0.907565025378102,0.1098131196266169,221.50844217090795,breakfast,grilled,False,False,Pizza,6
0.28588587377246,0.3723853508536032,0.2097452091077269,0.7592328957292183,0.1528016774763991,0.2255594231793465,0.403097513149639,0.2122062675646245,0.7769162710153598,0.3752916916079613,156.35149227540154,dinner,baked,False,True,Sushi,9
0.3514719995413913,0.0530731921282189,0.3336896746732277,0.4251555391571273,0.5632220746734237,0.1204279004443359,0.0814519076305344,0.4125078577928935,0.6569491630893657,0.2016185620748741,114.88578931362838,lunch,grilled,False,True,Ice Cream,4
0.5926416490474873,0.4925598362275036,0.3688577045530419,0.8162694616998516,0.2725928568129843,0.4739180034241182,0.7303653989337577,0.2881324648037999,0.9288760340812898,0.275767791682849,201.22304526501048,lunch,grilled,False,False,Pizza,6
0.9329007352228024,0.7850625002473568,0.8582883018258899,0.0115250964359599,0.0,0.0,0.1066327740587997,0.8405828200683506,0.0035143733420184,0.4964742795918258,207.864781462079,dinner,baked,False,True,Steak,8
0.054894766303243,0.0952292045000329,0.1761779808893785,0.0703312496935531,0.1530346760320311,1.0,0.0821892330186501,0.0,0.2994218017235599,1.0,87.52500618451643,snack,grilled,True,True,Salad,7
0.6655424658174504,0.2628635022274104,0.4991886147447623,0.8220841531776888,0.219653835594268,0.240039166039491,0.6625264035150046,0.3152939019822705,0.8841942706643156,0.0944646006724657,206.4475578855772,lunch,fried,False,False,Pizza,6
0.8853250675058099,0.7238001348040443,1.0,0.0,0.0077326126696206,0.0,0.1074450934287719,0.9926775096594824,0.0,0.435118394802974,214.008239145284,lunch,baked,False,True,Steak,8
0.2916062595019331,0.3679574443293435,0.3229309650037381,0.4681303070741586,0.175046052163701,0.5335050054849153,0.3928922433201693,0.1987861400634328,0.745192690480944,0.4044494393344778,141.4430865477516,dinner,grilled,False,True,Sushi,9
0.7290645576351056,0.3639684951322258,0.5796810809342047,0.6931592329792068,0.1881698667227042,0.3850714579852302,0.8099568416034156,0.4741743614946938,0.6919209391282795,0.318585258637147,190.42536055204283,breakfast,baked,False,False,Burger,2
0.4068271582495271,0.4769478422781208,0.4264781507443186,0.6487321614897822,0.3318699140037074,0.2342518763998929,0.748320243583722,0.2844113555468928,0.8294927337801041,0.244204555757839,180.1561606862376,snack,baked,False,False,Pizza,6
0.343426374737231,0.0909698373573323,0.3880896280115565,0.4335310303641995,0.5691928648048258,0.0605024251417987,0.0806821838356559,0.3669416466152991,0.6751119501467941,0.2991357437767623,98.6828895670249,snack,fried,False,True,Ice Cream,4
0.3701971506264794,0.0659559279945155,0.31637115215103,0.59640278973585,0.8412536000704264,0.022963585625051,0.0901858447879264,0.3928100649912562,0.619901233904763,0.3474023919280486,100.3665138204059,snack,fried,False,True,Ice Cream,4
0.5002788713325864,0.4897630995013369,0.5213449238285935,0.6737857423221708,0.2253616192617533,0.0571456039845152,0.7709806448452992,0.188000527964561,0.8806961545094071,0.3201910211358443,209.44299047264056,dinner,grilled,False,False,Pizza,6
0.6458349038473604,0.3088136337059569,0.4137754092508168,0.6349023883180359,0.1525749007051342,0.3050653159324361,0.815703016735746,0.4005576996817135,0.877506076148569,0.2440569850642156,197.8436667152473,breakfast,fried,False,False,Pizza,6
0.0833790091200963,0.0064507017228664,0.0111616393328113,0.5028273969906326,0.8051608339474746,0.7974567394059762,0.0014777261502176,0.0,0.4213806612759173,0.7619752236133694,132.57496978209502,dinner,raw,True,True,Apple,0
0.5758143599148877,0.1645307072260137,0.2614025676645027,0.7298599409385634,0.1608795114066447,0.1257839050624105,0.0327982613269555,0.1293902745857043,0.7329294653906322,0.1626128839392883,136.415239976358,dinner,grilled,False,False,Pasta,5
0.2592908187483187,0.3398669906711939,0.2574342915740691,0.5758451533333315,0.120235009279798,0.2273984647479456,0.3803682161019202,0.1602615368194815,0.8334681279125283,0.3199008697824017,156.4588507024822,dinner,baked,False,True,Sushi,9
0.7654240310830288,1.0,0.8992383938630962,0.0,0.0057743961477592,0.0,0.1186298640052554,0.8931134473759733,0.0,0.5179058340655982,195.47272351929192,lunch,raw,False,True,Steak,8
0.5904438151660719,0.5433025423993506,0.7003859673228838,0.418843242525873,0.2810841259573411,0.5341214052558685,0.8464458708986149,0.339422249710212,0.9266893506212144,0.276484438540318,173.03127731170673,snack,raw,False,False,Burger,2
0.0509482269727122,0.0251418723811169,0.0041369149008975,0.5156618994248089,0.59697613557079,0.1872180426550045,0.0001558756524978,0.0,0.6168707401494354,0.6400662963987209,121.43924703255722,lunch,raw,True,True,Banana,1
0.7917357976337057,0.6618013592820464,0.6736088197556218,0.0066212276061386,0.0072238917965195,0.0,0.0856492993927839,0.9597178961393212,0.0,0.3769955052258226,210.1392482995575,breakfast,fried,False,True,Steak,8
0.6636561033764163,0.4672872719414648,0.3741755229297293,0.6218642440245301,0.2439519699671641,0.367968474258027,0.8600949535811027,0.3261475657207564,0.8540391919448451,0.2425803245470266,193.9827910006152,breakfast,fried,False,False,Pizza,6
0.0425582808911464,0.0251028672578701,0.0036095329338843,0.5685724399916234,0.684724999998084,0.493451075858369,0.0,0.0,0.5838775580750625,0.7576257011261263,113.52261024779,breakfast,fried,True,True,Banana,1
0.2513859734591919,0.4428589755514843,0.2270810296168832,0.5509449375638646,0.1628698973963051,0.384399833720334,0.3956922251395625,0.2294317473242225,0.684318632811074,0.4008159667648475,135.37622074169536,dinner,fried,False,True,Sushi,9
0.3115533639259158,0.2465929197180131,0.2802990328563161,0.4284435480771838,0.1636462775585499,0.4479818498157071,0.3901541601929743,0.254494915903705,0.7730735639383111,0.3562237650415913,150.01863703024154,lunch,grilled,False,True,Sushi,9
0.2683540654804998,0.3163667106191025,0.4048400410144204,0.6209204526015234,0.2255292191784043,0.2808281360416508,0.4131082277347974,0.2379856571296761,0.7787158734053974,0.36935521522609,126.01661759479047,breakfast,fried,False,True,Sushi,9
0.7795517075754373,0.5572848443478398,0.7226255127506783,0.7065449059890802,0.3216496174671878,0.2045758903306199,0.9709880820488532,0.5284431934089059,0.7318203640640821,0.1530895695263605,189.9476801702856,snack,grilled,False,False,Burger,2
0.8639946895331737,0.4971943468024729,0.7707649582309174,0.6265454674843015,0.3951887234646298,0.2975419049802205,0.8011695919958506,0.4998279793955754,0.7218496157564175,0.3680348415805189,177.4297592339857,breakfast,raw,False,False,Burger,2
0.2712158907531913,0.0917543493110471,0.3497408241911707,0.5966376671027186,0.6593301046345493,0.1173229485030247,0.0893537445161719,0.5384644837668627,0.6266243740284846,0.3292573588436245,110.49893058057674,dinner,fried,False,True,Ice Cream,4
0.5812330523476427,0.5548525846207992,0.9269586755665264,0.5083892990127593,0.230494318073524,0.319138455822793,1.0,0.43742401512993,0.7886859862908984,0.2829643098275382,173.00121922709744,snack,grilled,False,False,Burger,2
0.594486119318093,0.1313956669762361,0.2058650857639849,0.7950028606725198,0.1425312628704262,0.3906286787616603,0.0270971492517029,0.093027778404244,0.73426125760646,0.4007377699335643,153.98335359040462,dinner,baked,False,False,Pasta,5
0.6481431363771515,0.332704920119892,0.3024717720517721,0.8859672613139724,0.1866437647175339,0.1602555202094275,0.0340674210860446,0.1239642914995572,0.7771389622494392,0.4163052650055844,133.33289551805268,dinner,grilled,False,False,Pasta,5
0.6298114565336868,0.2450099255525906,0.3390439845563422,0.979321844410048,0.095246519757637,0.1682749956732353,0.0177117919512706,0.1112256280860135,0.7428450415310948,0.3524314953098655,156.8271211323078,lunch,baked,False,False,Pasta,5
0.3943257909077192,0.1252853152847042,0.4604441800957693,0.6853398590150098,0.6971806603419127,0.1551589093463357,0.3633570761999079,0.2369244557480827,0.9580733272439144,0.0638986253690002,86.30050798996552,lunch,baked,False,False,Donut,3
0.3547726272927948,0.0636390585023228,0.4581898704173486,0.6303181998294302,0.7665138836461454,0.055530338574889,0.0807822339992221,0.3871377991747534,0.6605311977650044,0.3827345669223667,101.94366185141747,breakfast,grilled,False,True,Ice Cream,4
0.7810178411590528,0.3789305635699367,0.4065914544762214,0.7878644552359877,0.168555917052341,0.3189856420105654,0.7976938002521656,0.2886093245893053,0.8538290491536938,0.2765520933906747,190.7625896077449,lunch,grilled,False,False,Pizza,6
0.5858285226199492,0.3949004460621181,0.4839605324686299,0.8613487393100078,0.2179193029355547,0.4272133401873038,0.7467429875565778,0.243351866746978,0.872963737813436,0.2687812923510768,216.46907940940105,lunch,grilled,False,False,Pizza,6
0.8680084450564404,0.5177603985526759,0.6494849551883306,0.7800234058704926,0.249454680802852,0.340945858351215,0.7419026751920771,0.5717260141986084,0.7368051179771927,0.3342810044401016,165.56041168756877,lunch,fried,False,False,Burger,2
0.7939419322724312,0.499702540398099,0.3723941136993309,0.2842653047493012,0.2070620620473505,0.5844827371103444,0.8727908809485655,0.4589994279099126,0.8515019727066193,0.3670606062185216,169.04811157844722,breakfast,raw,False,False,Burger,2
0.5801916974560749,0.345011450934079,0.2721095267496324,0.7965632711853678,0.1863879256224074,0.4767935055825257,0.0340311058030724,0.1160597708354857,0.7201792034132087,0.2488028294555371,160.60295151792005,dinner,raw,False,False,Pasta,5
0.4984417526311574,0.2096298241821979,0.4541689172518169,0.9007614749072326,0.1634242242930066,0.2543067761451583,0.0156298688227111,0.1177181413980273,0.7427883599929048,0.3161757521454976,147.01864262175718,snack,raw,False,False,Pasta,5
0.6010686009787659,0.1547632903073153,0.2803688076292381,0.6587112830517008,0.588185635923772,0.0867145051703399,0.3972429588940948,0.1832489811722531,0.8610195680895111,0.1107419987834885,76.20631430168706,breakfast,fried,False,False,Donut,3
0.6713478952109513,0.4567600629075828,0.4171415504518205,0.7907803325507704,0.203005430490299,0.1196363588075087,0.9377789792666724,0.4601821298443714,0.730370899030509,0.2646375304595564,195.18196632304807,breakfast,raw,False,False,Burger,2
0.0437714680888059,0.0096930465841773,0.0079774986727291,0.6247313238447502,0.5211489242510824,0.6084689038472194,0.0022623656549843,0.0,0.6486214935784477,0.7985031885460583,116.91794628418732,lunch,grilled,True,True,Banana,1
0.4558396925002558,0.4306042584927843,0.3711919923188481,0.7515176820920214,0.2714808537932583,0.4292753584457959,0.7260521666048861,0.2669806724796754,0.8434389205788679,0.2214617596344029,194.8431372759285,lunch,baked,False,False,Pizza,6
0.8336905565554255,0.573635190400885,0.6564847068093363,0.618322948352288,0.2285779864909249,0.7201934193026881,0.9565232059751718,0.5146715288982754,0.9625214333452224,0.3235336795498258,171.44841605858306,breakfast,baked,False,False,Burger,2
0.6362728406309475,0.3330009292354182,0.2435819288753353,0.7749568572477769,0.2253266053559333,0.3687696367183731,0.9390463382915588,0.3252278049361227,0.9572591532524832,0.2767730339438629,208.31571005719937,lunch,fried,False,False,Pizza,6
0.5397564952666648,0.2661373086064376,0.2868959686884454,0.90340797017325,0.0398057974211238,0.0515988406052459,0.0035711077524568,0.11682119792505,0.6817859731099462,0.3785115386870796,164.24967171643098,breakfast,raw,False,False,Pasta,5
0.5574044711229321,0.3402779304468557,0.3925343497782045,0.8909195846399822,0.1594721742966115,0.1660106999136186,0.0166890291905829,0.1138166895176464,0.8369307233192576,0.2182397790824252,161.52668893583007,dinner,baked,False,False,Pasta,5
0.6805623959205035,0.3522492123437095,0.3663241776154798,0.6768376347830911,0.2822738838607384,0.187607676581219,0.7066346731760791,0.3027460305390388,1.0,0.3250926636988832,215.1049705604113,breakfast,raw,False,False,Pizza,6
0.7539101932076382,0.6536339900319714,0.9470009858955328,0.5063867856868427,0.2440252180344924,0.1236781008998067,0.8990267034421914,0.3422409707605677,0.7571972809489422,0.2952503128201938,175.31014386533198,dinner,baked,False,False,Burger,2
0.4226938708403364,0.141965436577933,0.4742378672763924,0.4713413224343821,0.7271835684985302,0.1452452673362636,0.3348013673901953,0.2061430153799299,0.8381640090408574,0.1403530867400988,83.10642971848807,snack,grilled,False,False,Donut,3
0.6339304251420338,0.4242509728815462,0.8246159248424114,0.5736391258420486,0.2348830201015585,0.167488403513257,0.8483705604464156,0.394475433667224,0.7608561583169382,0.3344425688830129,177.53483497965607,lunch,fried,False,False,Burger,2
0.7120569729465692,0.3435984940186254,0.786510605799252,0.607537056773051,0.3257579100269107,0.0395785576563748,0.7544659803557728,0.5814667555650531,0.6554001263319714,0.2812916473029405,160.95543866719993,snack,grilled,False,False,Burger,2
0.608995669340391,0.3271669542608925,0.4529108754831775,0.5712873372746986,0.2317910121830652,0.1165531394159184,0.715546978105714,0.2182634482206541,0.8566513388432044,0.2502960241626246,205.9888613918063,breakfast,fried,False,False,Pizza,6
0.3796594292957566,0.0758367773976727,0.3531868045121838,0.5208382118293868,0.7851762611588062,0.0929347715597326,0.0862754879630802,0.3376613321552984,0.6905068733226587,0.436703684616575,92.92711661608112,lunch,fried,False,True,Ice Cream,4
0.6127050670573517,0.4849434629422699,0.2032373427779443,0.7180627942972972,0.143076800581718,0.361113026272416,0.8779572343557388,0.2140564314382758,0.8757987747512873,0.3675445753109871,197.69881497828283,breakfast,fried,False,False,Pizza,6
0.934201054872054,0.5448535189671675,0.6492230410120655,0.6382992932681597,0.2046280447685989,0.504468639175932,0.8245372101885152,0.4984089100523612,0.743666455557055,0.2643432270550022,186.78845005634864,lunch,fried,False,False,Burger,2
0.4464219107749693,0.5387354606099559,0.3656125740705606,0.4703853195806927,0.2314117518879496,0.4050694808829861,0.8278871781098748,0.2144322320904609,0.9847990492009212,0.3435505986362224,193.11216759879687,breakfast,baked,False,False,Pizza,6
0.4946516978706571,0.1653237036133382,0.4651601382955369,0.7824542774521357,0.6753338435019302,0.0255328051729483,0.3490144759301263,0.3132957834688247,0.8482019792249935,0.1358907369764535,82.45968497250809,snack,raw,False,False,Donut,3
0.6503096401571214,0.4035336215910718,0.3122769860306206,0.7404200964586494,0.2472731378030349,0.3421361439833201,0.7974884067691334,0.2599979394498006,0.849669823898779,0.2888094967285097,191.3933158567172,dinner,baked,False,False,Pizza,6
0.6375089592627106,0.4312235101357625,0.2018241341012082,0.700539188010576,0.2533490170193958,0.4430382673385745,0.7990927776205162,0.2295239364901757,0.9325785665538902,0.1645350268068551,200.39658003211773,lunch,grilled,False,False,Pizza,6
0.2732524091309048,0.3247875648935521,0.2431735864727092,0.6176985313655162,0.1599745907121406,0.5010042125308822,0.3443278648132973,0.1509483478957038,0.7282373014530645,0.3436516632085009,136.34284655426893,breakfast,grilled,False,True,Sushi,9
0.6205624898237352,0.391916870711771,0.4698813825275709,0.692189464274383,0.2130516175061117,0.2719033360750757,0.8320138502769487,0.3388571606952977,0.8612199309443356,0.2955400557931367,203.06513954599475,dinner,raw,False,False,Pizza,6
0.5670616131980295,0.3340091142926179,0.4184803634975785,0.6568237332016423,0.166369556903203,0.1486045516324821,0.7593522335276993,0.3263035547109425,0.8838652685996025,0.1772087197599202,200.2922344042968,snack,fried,False,False,Pizza,6
0.0,0.0160820275009467,0.0001049566510839,0.4993187409287999,0.9994584993117912,0.7116586727841087,0.0015616471967068,0.0,0.3726795462540782,0.8708634930881249,146.64016363356487,breakfast,raw,True,True,Apple,0
0.4253851016596056,0.0427191270439176,0.2735750856646099,0.5002169305347258,0.7667923075184065,0.0400738685094591,0.0748156392998958,0.4594227318720981,0.6790549870869261,0.4180942155696304,100.79866986921508,lunch,raw,False,True,Ice Cream,4
0.4214732999896016,0.1624352040255293,0.5903267726688546,0.8095786243763932,0.6769957105125656,0.1913941083483795,0.387116067403063,0.3213520326432726,0.9089111850278996,0.177946175771747,82.8600489798639,snack,fried,False,False,Donut,3
0.6348428743506241,0.147066771991572,0.2784323073983641,0.823219633346857,0.1395537575818103,0.2437729054733074,0.0199521612108461,0.0711054396843057,0.7062903499541195,0.3060128860470657,153.2303359753441,snack,raw,False,False,Pasta,5
0.325945394946864,0.2899146605003828,0.1637518527032213,0.5301678866080689,0.1709483168442291,0.3893136875406342,0.4352725872699823,0.2607906179925219,0.835731603155632,0.4244426823655698,127.71629782697455,breakfast,fried,False,True,Sushi,9
0.3333620601682392,0.0285162423215393,0.3383132160199327,0.6615075479595999,0.665381130057786,0.0962775207136913,0.066928142236364,0.374774396041058,0.5899532241302903,0.3739519669162185,102.71195339314778,lunch,raw,False,True,Ice Cream,4
0.6834342689980683,0.5152201755198023,0.7483920474535434,0.7546452715504622,0.2325324546537047,0.4032771745177482,0.9703385698094624,0.4372326866497663,0.8235071986352916,0.2182707524051434,178.7058527943759,snack,fried,False,False,Burger,2
0.8016487984995132,0.6093680660028054,0.7948629974539017,0.702502724652981,0.212311975996265,0.2903461560366863,1.0,0.4065126432001101,0.8256411971548715,0.2565171192054328,170.5915586131495,breakfast,grilled,False,False,Burger,2
0.784945526544759,0.9454596925201036,0.7500932368669948,0.0,0.0079885929652635,0.0,0.1154401283223355,0.9250006667480544,0.0,0.446887612503571,201.49512358562845,snack,baked,False,True,Steak,8
0.7817658740127468,0.3276346251058015,0.2945871098352124,0.7162156194254978,0.0891663052578906,0.3947113597575509,0.0309194855738441,0.1371290644129753,0.812246224975777,0.3781103321691868,136.70974942826706,breakfast,raw,False,False,Pasta,5
0.0044272339981694,0.0023533439949823,0.0062415848517975,0.5355045005117992,0.7492068266924498,0.5191240679294189,0.003319121390753,0.0,0.4423979589127007,0.77346050280732,154.77007604084096,lunch,fried,True,True,Apple,0
0.4622039015663168,0.0238046432706909,0.4576746931041928,0.6877571690608136,0.5037138806662915,0.1943116429447279,0.4151240159026201,0.2434581865650104,0.8989280170824279,0.0149372535903652,84.79588687887916,lunch,grilled,False,False,Donut,3
0.400378323645327,0.0975802798981018,0.4515619389786192,0.6890968072790926,0.7452115732668654,0.2408392117595844,0.3933019311295129,0.201432662912719,0.905352105880514,0.0998297365746063,77.31682537255848,snack,raw,False,False,Donut,3
